ENGL,2150,402,Lit in 20th-21st Cent Conte,72%,16%,0%,4%,0%,0%,0%,8%,0%,0%,0%,0%,Williams Heather
"",,,,,,,,,,,,,,,,Price
ENGL,2150,403,Lit in 20th-21st Cent Conte,76%,16%,8%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Williams Heather
"",,,,,,,,,,,,,,,,Price
ENGL,2150,404,Lit in 20th-21st Cent Conte,54%,13%,0%,4%,17%,0%,0%,13%,0%,0%,0%,0%,Rogers Jamie Ann
ENGL,2150,405,Lit in 20th-21st Cent Conte,48%,32%,12%,4%,0%,0%,0%,4%,0%,0%,0%,0%,Nestor Mary
"",,,,,,,,,,,,,,,,Catherine
ENGL,2150,406,Lit in 20th-21st Cent Conte,40%,48%,0%,0%,12%,0%,0%,0%,0%,0%,0%,0%,Nestor Mary
"",,,,,,,,,,,,,,,,Catherine
ENGL,2150,407,Lit in 20th-21st Cent Conte,76%,16%,4%,0%,4%,0%,0%,0%,0%,0%,0%,0%,Lawson April Ayers
ENGL,2150,409,Lit in 20th-21st Cent Conte,48%,26%,13%,0%,9%,0%,0%,4%,0%,0%,0%,0%,Matalone Sarah
ENGL,2150,410,Lit in 20th-21st Cent Conte,52%,28%,4%,0%,4%,0%,0%,12%,0%,0%,0%,0%,Matalone Sarah
ENGL,2150,411,Lit in 20th-21st Cent Conte,48%,28%,0%,0%,4%,0%,0%,20%,0%,0%,0%,0%,Johnson Tareva
"",,,,,,,,,,,,,,,,Leselle
ENGL,2150,412,Lit in 20th-21st Cent Conte,54%,25%,0%,0%,8%,0%,0%,13%,0%,0%,0%,0%,Johnson Tareva
"",,,,,,,,,,,,,,,,Leselle
ENGL,2150,413,Lit in 20th-21st Cent Conte,84%,14%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Coombs David
"",,,,,,,,,,,,,,,,Sweeney
ENGL,2160,004,African American Literatur,44%,32%,12%,4%,0%,0%,0%,8%,0%,0%,0%,0%,Sunia Patricia
ENGL,2160,400,African American Literatur,44%,24%,8%,0%,4%,0%,0%,20%,0%,0%,0%,0%,Johnson Tareva
"",,,,,,,,,,,,,,,,Leselle
ENGL,2160,401,African American Literatur,44%,24%,8%,0%,8%,0%,0%,12%,4%,0%,0%,0%,Johnson Tareva
"",,,,,,,,,,,,,,,,Leselle
ENGL,2160,402,African American Literatur,76%,12%,4%,0%,4%,0%,0%,4%,0%,0%,0%,0%,Rogers Jamie Ann
ENGL,2160,403,African American Literatur,68%,12%,4%,4%,8%,0%,0%,4%,0%,0%,0%,0%,Rogers Jamie Ann
ENGL,2160,404,African American Literatur,68%,12%,12%,0%,0%,0%,0%,4%,4%,0%,0%,0%,Rogers Jamie Ann
ENGL,2310,400,Intro to Journalism,71%,19%,0%,0%,5%,0%,0%,5%,0%,0%,0%,0%,Pulley William M
ENGL,3010,001,Great Books of Western W,60%,20%,0%,0%,20%,0%,0%,0%,0%,0%,0%,0%,Mastroianni Dominic
"",,,,,,,,,,,,,,,,B
ENGL,3040,002,Business Writing,81%,14%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Fisk Ashley Cowden
ENGL,3040,400,Business Writing,77%,14%,0%,5%,5%,0%,0%,0%,0%,0%,0%,0%,Williams Heather
"",,,,,,,,,,,,,,,,Price
ENGL,3040,401,Business Writing,86%,10%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Williams Heather
"",,,,,,,,,,,,,,,,Price
ENGL,3040,402,Business Writing,81%,19%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Green La'Cresha Ulon
ENGL,3040,403,Business Writing,86%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Green La'Cresha Ulon
ENGL,3040,404,Business Writing,71%,19%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Green La'Cresha Ulon
ENGL,3040,405,Business Writing,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Green La'Cresha Ulon
ENGL,3040,406,Business Writing,67%,24%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Pierce Ingrid Anna
ENGL,3040,407,Business Writing,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Pierce Ingrid Anna
ENGL,3040,408,Business Writing,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Pierce Ingrid Anna
ENGL,3040,409,Business Writing,59%,23%,14%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Forsberg Jennifer
"",,,,,,,,,,,,,,,,Hagen
ENGL,3040,410,Business Writing,67%,19%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Forsberg Jennifer
"",,,,,,,,,,,,,,,,Hagen
ENGL,3040,411,Business Writing,67%,19%,14%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Forsberg Jennifer
"",,,,,,,,,,,,,,,,Hagen
ENGL,3040,414,Business Writing,86%,10%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Sunia Patricia
ENGL,3100,001,Crit Writ Lit,43%,43%,0%,5%,10%,0%,0%,0%,0%,0%,0%,0%,McGrath Brian M
ENGL,3100,002,Crit Writ Lit,91%,5%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Hooley Matthew H
ENGL,3100,004,Crit Writ Lit,45%,32%,5%,9%,0%,0%,0%,5%,5%,0%,0%,0%,Bushnell Cameron
"",,,,,,,,,,,,,,,,Fae
ENGL,3120,001,Advanced Composition,43%,33%,5%,0%,14%,0%,0%,5%,0%,0%,0%,0%,Chung Shauna
ENGL,3120,002,Advanced Composition,38%,33%,14%,0%,10%,0%,0%,5%,0%,0%,0%,0%,Chung Shauna
ENGL,3140,007,Technical Writing,62%,29%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Cunningham William
"",,,,,,,,,,,,,,,,Weldon
ENGL,3140,008,Technical Writing,57%,33%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,Cunningham William
"",,,,,,,,,,,,,,,,Weldon
ENGL,3140,401,Technical Writing,73%,14%,0%,5%,5%,0%,0%,5%,0%,0%,0%,0%,Beck Katalin
ENGL,3140,402,Technical Writing,62%,24%,5%,0%,5%,0%,0%,5%,0%,0%,0%,0%,Beck Katalin
ENGL,3140,405,Technical Writing,71%,10%,5%,10%,0%,0%,0%,5%,0%,0%,0%,0%,Messina Henna
"",,,,,,,,,,,,,,,,Marian
ENGL,3140,406,Technical Writing,76%,5%,14%,5%,0%,0%,0%,0%,0%,0%,0%,0%,Messina Henna
"",,,,,,,,,,,,,,,,Marian
ENGL,3140,407,Technical Writing,89%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Pietruszewski Megan
"",,,,,,,,,,,,,,,,Lee
ENGL,3140,409,Technical Writing,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Pietruszewski Megan
"",,,,,,,,,,,,,,,,Lee
ENGL,3140,410,Technical Writing,81%,10%,0%,0%,10%,0%,0%,0%,0%,0%,0%,0%,Quaglia Beltran
"",,,,,,,,,,,,,,,,Diane Mary
ENGL,3140,411,Technical Writing,76%,14%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Quaglia Beltran
"",,,,,,,,,,,,,,,,Diane Mary
ENGL,3140,412,Technical Writing,85%,5%,0%,0%,0%,0%,0%,10%,0%,0%,0%,0%,Lloyd Michelle A
ENGL,3140,413,Technical Writing,76%,19%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Lloyd Michelle A
ENGL,3140,414,Technical Writing,76%,24%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Godwin Hannah
"",,,,,,,,,,,,,,,,Pittman
ENGL,3140,416,Technical Writing,80%,10%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Measel Michael
"",,,,,,,,,,,,,,,,David
ENGL,3140,417,Technical Writing,71%,14%,0%,5%,5%,0%,0%,5%,0%,0%,0%,0%,Measel Michael
"",,,,,,,,,,,,,,,,David
ENGL,3140,418,Technical Writing,65%,35%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Houser Victoria
ENGL,3140,419,Technical Writing,62%,19%,14%,5%,0%,0%,0%,0%,0%,0%,0%,0%,Houser Victoria
ENGL,3140,420,Technical Writing,62%,29%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Beck Katalin
ENGL,3150,400,Scientific Writing & Comm,91%,9%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Randall Philip D
ENGL,3150,401,Scientific Writing & Comm,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Randall Philip D
ENGL,3150,402,Scientific Writing & Comm,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Randall Philip D
ENGL,3150,404,Scientific Writing & Comm,83%,11%,6%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Pietruszewski Megan
"",,,,,,,,,,,,,,,,Lee
ENGL,3150,405,Scientific Writing & Comm,71%,14%,5%,0%,5%,0%,0%,5%,0%,0%,0%,0%,Pietruszewski Megan
"",,,,,,,,,,,,,,,,Lee
ENGL,3150,406,Scientific Writing & Comm,68%,26%,0%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Pulley William M
ENGL,3150,407,Scientific Writing & Comm,57%,24%,10%,5%,5%,0%,0%,0%,0%,0%,0%,0%,Pulley William M
ENGL,3150,408,Scientific Writing & Comm,50%,30%,10%,0%,5%,0%,0%,5%,0%,0%,0%,0%,Pulley William M
ENGL,3150,409,Scientific Writing & Comm,90%,0%,5%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Lalwani Sheila
"",,,,,,,,,,,,,,,,Babulal
ENGL,3150,410,Scientific Writing & Comm,85%,0%,5%,5%,0%,0%,0%,5%,0%,0%,0%,0%,Lalwani Sheila
"",,,,,,,,,,,,,,,,Babulal
ENGL,3450,400,Intr Creative Writing: Ficti,70%,15%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Matalone Sarah
ENGL,3450,401,Intr Creative Writing: Ficti,48%,29%,5%,0%,10%,0%,0%,10%,0%,0%,0%,0%,Matalone Sarah
ENGL,3460,400,Intr Creative Writing: Poet,60%,25%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Edwards Stephanie
"",,,,,,,,,,,,,,,,Lorraine
ENGL,3480,400,Intr Creat Writ: Screenwrit,79%,0%,0%,0%,11%,0%,0%,11%,0%,0%,0%,0%,Lawson April Ayers
ENGL,3480,401,Intr Creat Writ: Screenwrit,85%,0%,0%,0%,5%,0%,0%,10%,0%,0%,0%,0%,Lawson April Ayers
ENGL,3490,001,Tech/Pop Imagination,50%,33%,11%,0%,6%,0%,0%,0%,0%,0%,0%,0%,Smith Michelle C
ENGL,3500,001,Mythology,22%,33%,17%,6%,11%,0%,0%,6%,6%,0%,0%,0%,Tuite Kenneth
"",,,,,,,,,,,,,,,,Michael
ENGL,3570,004,Film,68%,26%,0%,0%,0%,0%,0%,0%,5%,0%,0%,0%,Smith John Robert
ENGL,3570,400,Film,75%,20%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Monaghan Amy N
ENGL,3570,401,Film,47%,26%,11%,0%,5%,0%,0%,5%,5%,0%,0%,0%,Monaghan Amy N
ENGL,3570,402,Film,30%,40%,10%,0%,10%,0%,0%,10%,0%,0%,0%,0%,Monaghan Amy N
ENGL,3850,001,Children's Lit,39%,50%,6%,0%,6%,0%,0%,0%,0%,0%,0%,0%,MacAlystre Megan
"",,,,,,,,,,,,,,,,Noel
ENGL,3860,400,Adolescent Lit,23%,31%,23%,0%,8%,0%,0%,8%,8%,0%,0%,0%,Monaghan Amy N
ENGL,3970,002,Brit Lit Survey II,62%,24%,10%,0%,5%,0%,0%,0%,0%,0%,0%,0%,Coombs David
"",,,,,,,,,,,,,,,,Sweeney
ENGL,3980,400,Amer Lit Survey I,75%,10%,15%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Manganelli Kimberly
"",,,,,,,,,,,,,,,,Snyder
ENGL,3990,001,Amer Lit Survey II,70%,15%,5%,0%,5%,0%,0%,5%,0%,0%,0%,0%,Mastroianni Dominic
"",,,,,,,,,,,,,,,,B
ENGL,4010,002,Grammar Survey,36%,29%,29%,7%,0%,0%,0%,0%,0%,0%,0%,0%,McGrath Brian M
ENGL,4110,401,Shakespeare,85%,10%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Lemons Andrew M
ENGL,4110,402,Shakespeare,90%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Lemons Andrew M
ENGL,4280,002,Contemporary Literature,38%,31%,8%,0%,8%,0%,0%,15%,0%,0%,0%,0%,LeMahieu Michael L
ENGL,4360,001,Feminist Literary Criticism,55%,45%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Goss Erin Marina
ENGL,4400,001,Literary Theory,85%,10%,0%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Hooley Matthew H
ENGL,4410,400,Literary Editing,23%,46%,23%,0%,0%,0%,0%,0%,8%,0%,0%,0%,Mullaney Clare
"",,,,,,,,,,,,,,,,Renee
ENGL,4440,001,Renaissance Literature,29%,47%,6%,0%,18%,0%,0%,0%,0%,0%,0%,0%,Stockton William H
ENGL,4450,001,Fiction Workshop,80%,10%,10%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Brown Nicholas
"",,,,,,,,,,,,,,,,Christiansen
ENGL,4480,002,Screenwriting Wkshop,58%,17%,8%,17%,0%,0%,0%,0%,0%,0%,0%,0%,Brown Nicholas
"",,,,,,,,,,,,,,,,Christiansen
ENGL,4510,001,Film Theory and Criticism,53%,37%,11%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Skrodzka Agnieszka
ENGL,4520,002,Great Directors,48%,14%,14%,0%,0%,0%,0%,0%,"###",0%,0%,0%,Smith John Robert
ENGL,4640,001,Topics in Literature 1700-1,42%,25%,17%,17%,0%,0%,0%,0%,0%,0%,0%,0%,Goss Erin Marina
ENGL,4750,400,Writing for Media,50%,31%,13%,0%,0%,0%,0%,6%,0%,0%,0%,0%,Field Jonathan
"",,,,,,,,,,,,,,,,Beecher
ENGL,4820,001,Afr Am Lit to 1920,38%,38%,19%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Thomas Rhondda
"",,,,,,,,,,,,,,,,Robinson
ENGL,4830,001,Af Am Lit 1920-Pres,58%,32%,5%,0%,0%,0%,0%,5%,0%,0%,0%,0%,Hislop Maya Sylvia
ENGL,4920,400,Modern Rhetoric,69%,8%,8%,0%,15%,0%,0%,0%,0%,0%,0%,0%,Eatman Megan E
ENGL,4960,002,Senior Seminar,75%,8%,0%,0%,8%,0%,0%,8%,0%,0%,0%,0%,Smith Michelle C,
ENGL,4960,400,Senior Seminar,79%,7%,7%,0%,0%,0%,0%,0%,7%,0%,0%,0%,Field Jonathan,
"",,,,,,,,,,,,,,,,Beecher,
ENGL,8080,400,Top Renaiss & Restoration,86%,7%,0%,0%,7%,0%,0%,0%,0%,0%,0%,0%,Rivlin Elizabeth J,
ENGL,8100,400,Literary Criticism & Theory,18%,36%,9%,0%,9%,0%,0%,18%,9%,0%,0%,0%,Morrissey Lee J,
ENGL,8310,001,Special Topics,80%,13%,0%,0%,0%,0%,0%,7%,0%,0%,0%,0%,Hislop Maya Sylvia,
ENGL,8910,001,Master's Thesis Research,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Hankins Gabriel,
"",,,,,,,,,,,,,,,,Anderson,
ENGR,1000,101,Major Discovery Seminar,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Brandon Steven C,
ENGR,1000,102,Major Discovery Seminar,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Brandon Steven C,
ENGR,1000,103,Major Discovery Seminar,0%,0%,0%,0%,0%,89%,9%,2%,0%,0%,0%,0%,Brandon Steven C,
ENGR,1000,104,Major Discovery Seminar,0%,0%,0%,0%,0%,88%,10%,2%,0%,0%,0%,0%,Brandon Steven C,
ENGR,1010,392,Survey of Mathematical To,25%,33%,17%,8%,0%,0%,0%,17%,0%,0%,0%,0%,Neptune Andrew,
"",,,,,,,,,,,,,,,,Isaac,
ENGR,1010,395,Survey of Mathematical To,29%,46%,13%,0%,8%,0%,0%,4%,0%,0%,0%,0%,Neptune Andrew,
"",,,,,,,,,,,,,,,,Isaac,
ENGR,1010,396,Survey of Mathematical To,34%,41%,10%,0%,7%,0%,0%,7%,0%,0%,0%,0%,Neptune Andrew,
"",,,,,,,,,,,,,,,,Isaac,
ENGR,1020,223,Engr Dis & Skills (HON),76%,22%,0%,2%,0%,0%,0%,0%,0%,0%,0%,0%,Watkins Richard J,H
ENGR,1020,311,Engineering Discipl & Skills,32%,39%,3%,13%,3%,0%,0%,11%,0%,0%,0%,0%,Minor John C,
ENGR,1020,313,Engineering Discipl & Skills,52%,22%,17%,0%,4%,0%,0%,4%,0%,0%,0%,0%,Minor John C,
ENGR,1020,314,Engineering Discipl & Skills,67%,26%,5%,2%,0%,0%,0%,0%,0%,0%,0%,0%,Stephan Elizabeth,
"",,,,,,,,,,,,,,,,Anne,
ENGR,1020,317,Engineering Discipl & Skills,27%,36%,16%,7%,7%,0%,0%,9%,0%,0%,0%,0%,Ehlert Katherine,
"",,,,,,,,,,,,,,,,Marie,
ENGR,1020,318,Engineering Discipl & Skills,41%,36%,5%,7%,7%,0%,0%,5%,0%,0%,0%,0%,Ehlert Katherine,
"",,,,,,,,,,,,,,,,Marie,
ENGR,1020,611,Engineering Discipl & Skills,47%,29%,4%,2%,7%,0%,0%,11%,0%,0%,0%,0%,Martin Baker A,
ENGR,1020,612,Engineering Discipl & Skills,52%,22%,13%,2%,0%,0%,0%,11%,0%,0%,0%,0%,Martin Baker A,
ENGR,1020,613,Engineering Discipl & Skills,64%,19%,9%,2%,4%,0%,0%,2%,0%,0%,0%,0%,Sorensen Taylor,
"",,,,,,,,,,,,,,,,James,
ENGR,1020,614,Engineering Discipl & Skills,67%,15%,13%,2%,0%,0%,0%,2%,0%,0%,0%,0%,Sorensen Taylor,
"",,,,,,,,,,,,,,,,James,
ENGR,1020,615,Engineering Discipl & Skills,69%,21%,2%,5%,2%,0%,0%,0%,0%,0%,0%,0%,Sorensen Taylor,
"",,,,,,,,,,,,,,,,James,
ENGR,1020,616,Engineering Discipl & Skills,50%,22%,11%,0%,4%,0%,0%,13%,0%,0%,0%,0%,Chapa Joseph Overlin,
ENGR,1020,617,Engineering Discipl & Skills,63%,21%,9%,0%,7%,0%,0%,0%,0%,0%,0%,0%,Chapa Joseph Overlin,
ENGR,1020,618,Engineering Discipl & Skills,47%,36%,7%,4%,0%,0%,0%,7%,0%,0%,0%,0%,Chapa Joseph Overlin,
ENGR,1020,801,Engineering Discipl & Skills,40%,30%,15%,2%,9%,0%,0%,4%,0%,0%,0%,0%,Ferrara Irene Marie,
ENGR,1020,808,Engineering Discipl & Skills,41%,28%,20%,4%,2%,0%,0%,4%,0%,0%,0%,0%,Maier Jonathan R,
ENGR,1020,812,Engineering Discipl & Skills,58%,24%,4%,7%,2%,0%,0%,4%,0%,0%,0%,0%,Ferrara Irene Marie,
ENGR,1020,813,Engineering Discipl & Skills,60%,23%,12%,0%,2%,0%,0%,2%,0%,0%,0%,0%,Ferrara Irene Marie,
ENGR,1020,814,Engineering Discipl & Skills,43%,34%,14%,2%,2%,0%,0%,5%,0%,0%,0%,0%,Waldrop Michael T,
ENGR,1020,815,Engineering Discipl & Skills,48%,30%,15%,0%,2%,0%,0%,4%,0%,0%,0%,0%,Waldrop Michael T,
ENGR,1020,816,Engineering Discipl & Skills,38%,31%,21%,2%,2%,0%,0%,5%,0%,0%,0%,0%,Waldrop Michael T,
ENGR,1020,817,Engineering Discipl & Skills,47%,30%,13%,0%,4%,0%,0%,6%,0%,0%,0%,0%,Maier Jonathan R,
ENGR,1020,881,Engr Discp & Skils (HON),68%,24%,3%,0%,0%,0%,0%,6%,0%,0%,0%,0%,Maier Jonathan R,H
ENGR,1100,206,Engineering Success Skills,64%,21%,4%,7%,0%,0%,0%,4%,0%,0%,0%,0%,Harcum Jonathan,
"",,,,,,,,,,,,,,,,Brooks,
ENGR,1100,603,Engineering Success Skills,72%,12%,8%,0%,0%,0%,0%,8%,0%,0%,0%,0%,Harcum Jonathan,
"",,,,,,,,,,,,,,,,Brooks,
ENGR,1100,802,Engineering Success Skills,88%,8%,0%,0%,4%,0%,0%,0%,0%,0%,0%,0%,Harcum Jonathan,
"",,,,,,,,,,,,,,,,Brooks,
ENGR,1410,223,Programming & Problem S,7%,14%,27%,9%,14%,0%,0%,16%,"###",0%,0%,0%,Brandon Steven C,
ENGR,1410,226,Programming & Problem S,7%,20%,36%,4%,13%,0%,0%,11%,9%,0%,0%,0%,Martin William D,
ENGR,1410,227,Programming & Problem S,13%,29%,29%,2%,11%,0%,0%,13%,2%,0%,0%,0%,Martin William D
ENGR,1510,322,Engineering Skills,41%,37%,7%,0%,4%,0%,0%,11%,0%,0%,0%,0%,Miller Matthew Kent
ENGR,1510,323,Engineering Skills,28%,44%,12%,0%,12%,0%,0%,4%,0%,0%,0%,0%,Miller Matthew Kent
ENGR,1510,325,Engineering Skills,36%,28%,20%,4%,0%,0%,0%,12%,0%,0%,0%,0%,Miller Matthew Kent
ENGR,1900,219,CI 3D Maker Space SOP,83%,0%,17%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Schweisinger Todd
"",,,,,,,,,,,,,,,,Alan
ENGR,2080,681,Engr Graphics & Machine,44%,25%,13%,0%,8%,0%,0%,10%,0%,0%,0%,0%,Walker Kyle J
ENGR,2080,682,Engr Graphics & Machine,56%,25%,10%,0%,0%,0%,0%,6%,2%,0%,0%,0%,THOMAS VISHAL
"",,,,,,,,,,,,,,,,JOSEPH
ENGR,2080,684,Engr Graphics & Machine,39%,22%,6%,6%,8%,0%,0%,12%,6%,0%,0%,0%,Brown Jennifer Paige
"",,,,,,,,,,,,,,,,Shaffer
ENGR,2080,685,Engr Graphics & Machine,45%,24%,18%,0%,8%,0%,0%,4%,0%,0%,0%,0%,Plaunt Jessica
ENGR,2080,686,Engr Graphics & Machine,57%,17%,6%,4%,2%,0%,0%,13%,0%,0%,0%,0%,Yasmin Nighat
ENGR,2100,804,CAD & Engineering Applica,47%,20%,16%,2%,9%,0%,0%,7%,0%,0%,0%,0%,Shoai Naini Shervin
ENGR,2100,805,CAD & Engineering Applica,35%,33%,13%,7%,7%,0%,0%,7%,0%,0%,0%,0%,Yasmin Nighat
ENGR,2100,806,CAD & Engineering Applica,20%,39%,13%,2%,9%,0%,0%,17%,0%,0%,0%,0%,Shoai Naini Shervin
ENR,1010,002,Intro to Envir & Natur Res I,47%,27%,18%,2%,5%,0%,0%,0%,0%,0%,0%,0%,Guggenheimer
"",,,,,,,,,,,,,,,,Allison Anne
ENR,1010,003,Intro to Envir & Natur Res I,52%,22%,13%,5%,8%,0%,0%,0%,2%,0%,0%,0%,Guggenheimer
"",,,,,,,,,,,,,,,,Allison Anne
ENR,4290,001,Environ Law & Policy,64%,19%,11%,2%,2%,0%,0%,2%,0%,0%,0%,0%,Johnson Alan R.
ENR,4290,002,Environ Law & Policy,73%,13%,4%,4%,2%,0%,0%,2%,0%,0%,0%,0%,Johnson Alan R.
ENSP,2000,001,Intro Environ Sci,57%,32%,6%,0%,2%,0%,0%,2%,0%,0%,0%,0%,Brame Scott E
ENSP,2000,002,Intro Environ Sci,95%,4%,2%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Nammouz Minory
ENSP,2000,003,Intro Environ Sci,87%,9%,0%,2%,0%,0%,0%,2%,0%,0%,0%,0%,Nammouz Minory
ENSP,2000,004,Intro Environ Sci,58%,26%,5%,5%,2%,0%,0%,4%,0%,0%,0%,0%,Carraway Elizabeth R.
ENSP,2000,005,Intro Environ Sci,63%,24%,9%,0%,2%,0%,0%,2%,0%,0%,0%,0%,Owino Tom O.
ENSP,2000,006,Intro Environ Sci,40%,55%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Scribner Emily Don
ENSP,4000,001,Studies in Environmental S,57%,17%,4%,0%,17%,0%,0%,0%,4%,0%,0%,0%,Thompson Margaret
"",,,,,,,,,,,,,,,,Louise
ENT,3010,001,Insect Biology and Diversit,52%,10%,14%,0%,14%,0%,0%,10%,0%,0%,0%,0%,Ferro Michael L
ENT,8100,001,Bio & Phylogeog of S. Appa,64%,9%,27%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Caterino Michael S
ENTR,1010,003,Entrepreneurial Mindset,85%,9%,3%,1%,2%,0%,0%,1%,0%,0%,0%,0%,Hannon John Michael
ENTR,1090,001,Creative Inq-Entrepreneur,80%,20%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Hannon John Michael
ENTR,2010,004,Sports Entrepreneurship,58%,26%,5%,0%,5%,0%,0%,5%,0%,0%,0%,0%,Hannon John Michael
ESED,8100,001,Orientation to ESME Resea,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Gallagher Eliza
"",,,,,,,,,,,,,,,,Dargan
ESED,8720,001,Action Research in STEM E,88%,6%,0%,0%,0%,0%,0%,0%,6%,0%,0%,0%,High Karen Ann
ESED,9910,003,Dissertation Rsrch and Wri,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Gallagher Eliza
"",,,,,,,,,,,,,,,,Dargan
ESED,9910,005,Dissertation Rsrch and Wri,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,High Karen Ann
ETOX,4300,001,Toxicology,50%,18%,18%,5%,5%,0%,0%,5%,0%,0%,0%,0%,Bain Lisa J
ETOX,6300,001,Toxicology,67%,33%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Bain Lisa J
ETOX,8610,001,Departmental Seminar,0%,0%,0%,0%,0%,"####",0%,0%,0%,0%,0%,0%,Van den Hurk Peter
FDSC,1010,001,Intro to Food Sci & Hum N,65%,27%,5%,1%,1%,0%,0%,1%,0%,0%,0%,0%,Hegler Carol M
FDSC,3010,001,Food Regulations,81%,15%,4%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Cothran Sara Lane
FDSC,4010,001,Food Chemistry I,45%,50%,5%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Chen Feng
FDSC,4500,012,Creative Inquiry-Food Scie,82%,0%,9%,0%,0%,0%,0%,9%,0%,0%,0%,0%,Dawson Paul L
FDSC,6010,001,Food Chem I,71%,29%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Chen Feng
FDSC,8120,001,Microbial Food Syst,63%,38%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,Jiang Xiuping
FIN,2010,401,Intro to Personal Finance I,98%,1%,0%,0%,1%,0%,0%,1%,0%,0%,0%,0%,Harris Joshua W
FIN,2010,402,Intro to Personal Finance I,84%,8%,4%,2%,2%,0%,0%,0%,0%,0%,0%,0%,Harris Joshua W
FIN,2020,401,Intro to Personal Finance II,97%,0%,0%,0%,2%,0%,0%,1%,0%,0%,0%,0%,Harris Joshua W
FIN,3040,001,Risk & Insurance,22%,42%,24%,11%,0%,0%,0%,0%,0%,0%,0%,0%,McMillan Kerri D
FIN,3050,001,Investment Analysis,16%,25%,41%,14%,2%,0%,0%,2%,0%,0%,0%,0%,McMillan Kerri D
FIN,3050,002,Investment Analysis,22%,29%,33%,9%,4%,0%,0%,2%,0%,0%,0%,0%,McMillan Kerri D
FIN,3050,003,Investment Analysis,16%,27%,32%,7%,7%,0%,0%,11%,0%,0%,0%,0%,McMillan Kerri D
FIN,3050,004,Investment Analysis,13%,22%,29%,18%,4%,0%,0%,13%,0%,0%,0%,0%,Alexander John C
